#From;To;Type;Through;Data;Comment
#
# American Straits
#
1384;1402;sea;2814;0;Straits of Johore
1385;1402;sea;2814;0;Straits of Johore
1403;1413;sea;2805;0;Sunda Strait
1412;1851;sea;2782;0;Aden Strait
1412;1875;sea;2782;0;Aden Strait
1418;1421;sea;2811;0;Strait of Madura
1420;1438;sea;2811;0;Bali Strait
1438;1442;sea;2811;0;Lombok Strait
1442;1440;sea;2811;0;Sumbawa Strait
1495;1499;sea;2823;0;Hainan Strait
1457;1461;sea;2849;0;Tacloban Strait
1640;1660;sea;2843;0;Fukuoka Strait
1642;1672;sea;2841;0;Hakodate Strait
1643;1087;sea;2831;0;Sakhalin Strait
1664;1666;sea;2843;0;Matsuyama Strait
1667;1659;sea;2843;0;Setto Strait
#Philippines
1455;1458;sea;2848;0;Isla Verde passages #Manila to Mindoro
1458;1459;sea;2848;0;Mindoro Bay #Mindoro to Palawan
1461;2565;sea;2850;0;Cebu Strait #Tacloban to Cebu
1461;1463;sea;2850;0;Surigao Strait #Tacloban to Davao
2565;1460;sea;2850;0;Tanon Strait #Cebu to Iloilo
1462;1464;sea;2851;0;Sulu Sea #Zamboanga to Sulu
1464;1397;sea;2851;0;Sulu Sea #Jolo to Sandakan
#Korea
1635;1637;sea;2829;0;South Korean Sea #Kwangju to Cheju
1637;1661;sea;2829;0;South Korean Sea #Cheju to Nagasaki
#Indonesia
1434;1447;sea;2852;0;#Luwuk to Ternate
1447;1448;sea;2853;0;#Ternate to Jilolo
1447;1449;sea;2853;0;#Ternate to Ambon
1449;1450;sea;2853;0;#Ambon to Ceram
1450;1453;sea;2853;0;#Ceram to Sorong
1453;1451;sea;2862;0;#Sorong to Aru
1430;1439;sea;2810;0;#Makassar to Flores
1445;1443;sea;2809;0;#Kaupeng to Roti
1443;1441;sea;2809;0;#Roti to Sumba
1444;1439;sea;2809;0;#Alor to Flores
1441;1439;sea;2809;0;#Sumba to Flores
1439;1440;sea;2811;0;#Flores to Sumbawa
1399;1404;sea;2813;0;#Palembang to Palak Pinang
1411;1408;sea;2803;0;#Gunungsitoli to Padang
1400;1402;sea;2814;0;#Inderagiri to Tanjungpinang
1402;1385;sea;2814;0;#Tanjungpinang to Johore Bahru
1404;1427;sea;2813;0;#Palak Pinang to Kota Waringin
2586;1385;sea;2814;0;#Natuna to Johor Bahru
2586;1394;sea;2816;0;#Natuna to Kuching
1424;1432;sea;2812;0;#Pasir to Mamuju

#
# Oceanian Straits
#
2512;2516;sea;2876;0;Cook Strait #NZ
2512;2516;sea;2881;0;Cook Strait #NZ
2537;1531;sea;2858;0;Villan Strait #New Britain to New Ireland
2530;2537;sea;2858;0;#Lae to New Britain
2531;2539;sea;2858;0;#New Britain to Bougainville
2539;2534;sea;2859;0;#Bougainville to Solomon Islands
2534;2536;sea;2884;0;#Solomon Islands to Santa Cruz Islands
2536;2535;sea;2884;0;#Santa Cruz Islands to New Hebrides
2535;1097;sea;2882;0;#New Hebrides to New Caledonia

#
# Impassables
#
1326;1589;impassable;0;0;scary mountain
1326;1592;impassable;0;0;scary mountain
1328;1589;impassable;0;0;scary mountain
1329;1589;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1593;impassable;0;0;scary mountain
1258;1593;impassable;0;0;scary mountain
1260;1593;impassable;0;0;scary mountain
1259;1593;impassable;0;0;scary mountain
1238;1592;impassable;0;0;scary mountain
1244;1592;impassable;0;0;scary mountain
1235;1592;impassable;0;0;scary mountain
1226;1592;impassable;0;0;scary mountain
1327;1592;impassable;0;0;scary mountain
1328;1592;impassable;0;0;scary mountain
1225;1594;impassable;0;0;scary mountain
1226;1594;impassable;0;0;scary mountain


#
# The canals  
#
2711;2721;canal;369;1;Kiel Canal
2781;2769;canal;1755;2;Suez Canal
2968;3001;canal;1723;3;Panama Canal
2773;2774;canal;860;4;Bosphorus Canal
